timestamp,strategy,pattern,iter,path,user_id,status,latency_ms,error
2026-04-15T09:53:55+05:30,round_robin,uniform,48,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,47,/users/login,,200,45,
2026-04-15T09:53:55+05:30,round_robin,uniform,49,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,51,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,50,/users/login,,200,44,
2026-04-15T09:53:55+05:30,round_robin,uniform,53,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,52,/users/login,,200,44,
2026-04-15T09:53:55+05:30,round_robin,uniform,55,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,54,/users/login,,200,44,
2026-04-15T09:53:55+05:30,round_robin,uniform,56,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,57,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,58,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,59,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,60,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,61,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,62,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,63,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,64,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:55+05:30,round_robin,uniform,65,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,67,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,66,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,68,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,69,/orders/57ee156e-8628-429a-803e-bec229d1e244,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,71,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,70,/users/login,,200,45,
2026-04-15T09:53:56+05:30,round_robin,uniform,72,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,74,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,73,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,76,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,75,/users/login,,200,44,
2026-04-15T09:53:56+05:30,round_robin,uniform,77,/orders/user/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
2026-04-15T09:53:56+05:30,round_robin,uniform,78,/products/de46b506-2949-4b77-a27f-c250553b4263,uniform-user,401,0,
